00:00:09,77,10,16,0
00:00:09,78,5,12,1
00:00:09,79,4,16,0
00:00:09,80,6,20,1
00:00:09,81,3,18,1
00:00:09,82,10,13,1
00:00:09,83,1,14,1
00:00:09,84,9,1,1
00:00:09,85,3,12,0
00:00:09,86,6,14,0
00:00:09,87,9,12,0
00:00:09,88,6,2,0
00:00:09,89,8,5,1
00:00:09,90,1,7,0
00:00:10,91,10,5,0
00:00:10,92,7,14,1
00:00:10,93,3,10,1
00:00:10,94,3,1,1
00:00:11,95,9,18,1
00:00:11,96,5,3,1
00:00:11,97,6,17,0
00:00:11,98,4,3,1
00:00:11,99,3,20,1
00:00:11,100,7,3,0
00:00:11,101,6,19,1
00:00:12,102,5,10,0
00:00:12,103,10,6,1
00:00:12,104,9,5,0
00:00:12,105,8,17,0
00:00:12,106,8,3,1
00:00:12,107,9,7,1
00:00:12,108,7,11,0
00:00:13,109,5,9,0
00:00:13,110,1,3,0
00:00:13,111,4,9,0
00:00:14,112,8,3,0
00:00:14,113,10,7,1
00:00:14,114,2,1,1
00:00:15,115,1,4,1
00:00:15,116,2,7,1
00:00:15,117,6,8,0
00:00:15,118,10,18,1
00:00:15,119,4,12,1
00:00:15,120,2,11,0
00:00:15,121,8,12,1
00:00:15,122,3,15,1
00:00:15,123,8,19,1
00:00:15,124,3,9,1
00:00:16,125,10,14,1
00:00:17,126,7,6,1
00:00:17,127,8,19,0
00:00:18,128,1,5,1
00:00:18,129,6,1,0
00:00:18,130,5,3,0
00:00:18,131,8,9,0
00:00:18,132,4,3,0
00:00:18,133,1,4,0
00:00:18,134,10,7,0
00:00:18,135,4,4,1
00:00:18,136,7,10,0
00:00:18,137,4,15,1
00:00:18,138,5,16,1
00:00:18,139,9,2,0
00:00:18,140,10,13,0
00:00:18,141,1,18,0
00:00:20,142,7,9,0
00:00:20,143,2,20,0
00:00:21,144,4,11,1
00:00:21,145,3,20,0
00:00:21,146,5,2,0
00:00:21,147,6,10,1
00:00:21,148,2,12,1
00:00:21,149,4,14,1
00:00:21,150,2,9,1
00:00:21,151,4,10,1
00:00:21,152,5,1,0
00:00:21,153,7,14,0
00:00:21,154,6,16,0
00:00:21,155,4,12,1
00:00:21,156,10,15,0
00:00:21,157,7,9,1
00:00:21,158,3,17,0
00:00:21,159,3,10,1
00:00:21,160,9,5,1
00:00:21,161,9,9,1
00:00:21,162,5,4,0
00:00:21,163,4,5,0
00:00:21,164,7,4,1
00:00:21,165,5,20,0
00:00:21,166,9,14,1
00:00:21,167,1,16,0
00:00:21,168,3,10,0
00:00:21,169,7,6,1
00:00:21,170,4,11,1
00:00:21,171,5,9,1
00:00:21,172,3,16,0
00:00:21,173,1,2,1
00:00:21,174,2,15,0
00:00:21,175,3,10,1
00:00:21,176,9,2,1
00:00:21,177,10,14,0
00:00:21,178,6,2,1
00:00:21,179,3,17,1
00:00:21,180,7,17,1
00:00:21,181,8,2,1
00:00:21,182,2,12,0
00:00:21,183,3,18,0
00:00:21,184,9,14,0
00:00:21,185,10,18,0
00:00:21,186,9,13,1
00:00:21,187,5,2,0
00:00:21,188,2,3,1
00:00:21,189,10,3,0
00:00:21,190,2,16,1
00:00:21,191,4,12,1
00:00:21,192,3,3,1
00:00:21,193,3,3,0
00:00:21,194,10,7,1
00:00:21,195,1,18,1
00:00:21,196,3,1,1
00:00:21,197,5,12,0
00:00:21,198,4,17,0
00:00:22,199,3,9,0
00:00:22,200,6,17,1
00:00:22,201,5,2,0
00:00:22,202,2,17,0
00:00:22,203,6,17,0
00:00:22,204,6,9,0
00:00:23,205,8,10,1
00:00:23,206,6,6,0
00:00:24,207,6,8,1
00:00:24,208,10,1,1
00:00:25,209,5,15,1
00:00:25,210,5,14,1
00:00:25,211,8,18,1
00:00:26,212,10,9,1
00:00:27,213,10,7,0
00:00:30,214,3,13,1
00:00:30,215,8,11,0
00:00:30,216,6,15,1
00:00:30,217,8,2,0
00:00:31,218,8,16,1
00:00:31,219,1,10,0
00:00:31,220,10,7,1
00:00:31,221,5,17,1
00:00:31,222,4,2,1
00:00:31,223,6,12,0
00:00:32,224,1,12,1
00:00:32,225,10,5,1
00:00:32,226,3,11,0
00:00:32,227,3,9,1
00:00:32,228,2,9,0
00:00:32,229,7,4,0
00:00:32,230,2,14,0
00:00:32,231,7,14,1
00:00:32,232,1,16,1
00:00:32,233,7,3,1
00:00:32,234,3,13,0
00:00:32,235,8,2,1
00:00:32,236,1,11,0
00:00:32,237,9,2,0
00:00:33,238,6,6,1
00:00:33,239,3,6,0
00:00:33,240,4,18,1
00:00:33,241,6,1,1
00:00:33,242,7,12,0
00:00:33,243,7,14,0
00:00:33,244,8,14,1
00:00:33,245,2,18,1
00:00:34,246,4,9,1
00:00:34,247,1,11,1
00:00:35,248,1,18,0
00:00:35,249,7,19,1
00:00:35,250,10,12,0
00:00:35,251,5,7,1
00:00:35,252,6,16,0
00:00:35,253,7,8,0
00:00:35,254,4,6,1
00:00:35,255,9,20,1
00:00:35,256,9,7,0
00:00:35,257,4,8,1
00:00:35,258,9,4,0
00:00:35,259,2,14,1
00:00:35,260,8,15,0
00:00:35,261,3,16,0
00:00:35,262,2,9,1
00:00:35,263,3,19,0
00:00:35,264,8,16,0
00:00:37,265,8,1,1
00:00:37,266,3,19,1
00:00:38,267,5,3,1
00:00:38,268,5,1,0
00:00:38,269,3,2,1
00:00:38,270,10,10,0
00:00:38,271,6,13,0
00:00:38,272,6,13,1
00:00:38,273,7,15,0
00:00:38,274,8,5,1
00:00:38,275,2,12,0
00:00:38,276,10,20,1
00:00:38,277,1,4,1
00:00:38,278,5,8,0
00:00:38,279,8,6,1
00:00:38,280,10,12,1
00:00:38,281,9,12,1
00:00:38,282,10,2,0
00:00:38,283,6,12,1
00:00:40,284,4,10,0
00:00:40,285,7,16,0
00:00:40,286,9,19,0
00:00:40,287,8,2,1
00:00:40,288,7,19,0
00:00:40,289,5,9,0
00:00:40,290,3,7,1
00:00:40,291,7,12,0
00:00:40,292,4,16,1
00:00:40,293,3,14,0
00:00:40,294,4,9,0
00:00:41,295,10,3,1
00:00:41,296,5,20,1
00:00:42,297,7,12,1
00:00:42,298,3,2,1
00:00:42,299,10,12,0
00:00:43,300,5,6,0
00:00:43,301,9,19,1
00:00:43,302,5,10,1
00:00:43,303,9,18,0
00:00:43,304,4,10,1
00:00:43,305,10,15,1
00:00:43,306,7,4,1
00:00:43,307,1,20,1
00:00:43,308,4,2,0
00:00:43,309,7,18,0
00:00:43,310,10,3,0
00:00:43,311,9,7,1
00:00:43,312,6,2,1
00:00:43,313,3,18,0
00:00:46,314,3,2,0
00:00:46,315,10,4,1
00:00:46,316,4,18,1
00:00:46,317,7,11,0
00:00:46,318,8,17,0
00:00:47,319,2,13,1
00:00:47,320,3,19,1
00:00:48,321,9,18,1
00:00:48,322,3,6,1
00:00:49,323,3,20,0
00:00:49,324,2,16,0
00:00:49,325,7,19,1
00:00:52,326,10,19,0
00:00:52,327,4,2,1
00:00:52,328,7,13,1
00:00:52,329,2,1,0
00:00:52,330,10,17,1
00:00:52,331,3,9,0
00:00:52,332,5,1,1
00:00:52,333,9,9,0
00:00:52,334,9,4,1
00:00:52,335,10,2,1
00:00:52,336,9,10,0
00:00:53,337,5,2,1
00:00:53,338,9,19,0
00:00:53,339,10,13,1
00:00:53,340,5,16,0
00:00:53,341,8,2,0
00:00:53,342,4,18,0
00:00:53,343,7,18,1
00:00:54,344,10,6,0
00:00:54,345,7,8,1
00:00:54,346,6,7,0
00:00:55,347,9,13,1
00:00:55,348,2,20,0
00:00:56,349,3,1,0
00:00:57,350,3,9,1
00:00:57,351,1,3,1
00:00:57,352,2,13,0
00:00:58,353,4,7,0
00:00:58,354,5,20,0
00:00:58,355,8,8,0
00:00:58,356,5,4,1
00:00:58,357,6,20,1
00:00:58,358,4,16,1
00:00:58,359,7,7,1
00:00:58,360,1,18,1
00:00:58,361,7,6,1
00:00:58,362,1,1,1
00:00:58,363,3,6,1
00:00:58,364,10,19,1
00:00:58,365,6,10,1
00:00:58,366,6,8,0
00:00:58,367,1,8,0
00:01:00,368,5,20,0
00:01:00,369,9,3,1
00:01:00,370,3,8,0
00:01:00,371,2,2,0
00:01:00,372,6,15,0
00:01:00,373,2,12,1
00:01:00,374,9,15,0
00:01:00,375,2,1,1
00:01:00,376,9,15,1
00:01:00,377,2,2,1
00:01:00,378,9,7,1
00:01:02,379,10,12,1
00:01:02,380,7,8,0
00:01:02,381,7,7,0
00:01:02,382,4,13,0
00:01:02,383,2,17,0
00:01:02,384,2,3,0
00:01:02,385,8,2,1
00:01:03,386,4,9,0
00:01:03,387,9,6,1
00:01:03,388,3,17,1
00:01:03,389,1,18,0
00:01:03,390,8,5,0
00:01:03,391,1,7,1
00:01:03,392,2,17,1
00:01:03,393,5,1,0
00:01:03,394,7,3,0
00:01:03,395,8,12,1
00:01:03,396,2,5,1
00:01:03,397,6,5,0
00:01:03,398,8,11,1
00:01:03,399,5,2,0
00:01:03,400,3,13,1
00:01:03,401,6,4,0
00:01:03,402,8,2,0
00:01:03,403,3,16,1
00:01:03,404,10,12,0
00:01:03,405,8,2,1
00:01:03,406,9,14,0
00:01:03,407,3,11,1
00:01:03,408,9,9,1
00:01:03,409,7,8,1
00:01:03,410,7,13,0
00:01:03,411,10,10,1
00:01:03,412,9,2,0
00:01:03,413,1,11,0
00:01:03,414,2,9,0
00:01:03,415,6,6,1
00:01:03,416,5,12,0
00:01:03,417,9,11,0
00:01:03,418,10,8,0
00:01:03,419,7,17,0
00:01:03,420,6,17,1
00:01:03,421,4,5,1
00:01:03,422,7,7,0
00:01:03,423,10,17,0
00:01:03,424,4,6,0
00:01:03,425,4,6,1
00:01:03,426,7,7,1
00:01:03,427,8,10,0
00:01:03,428,3,9,0
00:01:03,429,6,7,1
00:01:03,430,8,7,1
00:01:03,431,9,9,0
00:01:03,432,9,8,0
00:01:03,433,7,15,1
00:01:03,434,5,6,0
00:01:03,435,5,18,1
00:01:03,436,4,9,1
00:01:03,437,8,12,1
00:01:03,438,4,2,0
00:01:03,439,1,10,1
00:01:03,440,8,7,0
00:01:03,441,10,5,0
00:01:03,442,2,13,1
00:01:03,443,7,16,1
00:01:03,444,7,1,0
00:01:03,445,7,10,0
00:01:03,446,3,15,0
00:01:03,447,4,12,1
00:01:03,448,10,9,1
00:01:03,449,2,12,0
00:01:03,450,3,8,1
00:01:03,451,8,6,0
00:01:03,452,7,9,0
00:01:03,453,10,10,0
00:01:03,454,8,9,0
00:01:03,455,1,4,0
00:01:03,456,3,12,1
00:01:03,457,3,13,0
00:01:03,458,8,15,1
00:01:03,459,1,5,0
00:01:03,460,8,17,0
00:01:03,461,4,17,0
00:01:05,462,9,7,1
00:01:05,463,1,12,0
00:01:07,464,6,5,1
00:01:07,465,6,16,0
00:01:07,466,6,15,1
00:01:07,467,7,19,1
00:01:07,468,1,4,1
00:01:07,469,10,3,0
00:01:07,470,10,6,1
00:01:07,471,4,13,1
00:01:07,472,8,9,0
00:01:07,473,2,6,0
00:01:07,474,1,4,0
00:01:07,475,7,19,1
00:01:08,476,8,14,0
00:01:08,477,3,4,0
00:01:08,478,1,13,1
00:01:08,479,5,13,1
00:01:08,480,1,1,0
00:01:08,481,10,1,1
00:01:08,482,8,7,1
00:01:08,483,1,3,0
00:01:08,484,8,15,0
00:01:08,485,5,18,0
00:01:08,486,3,13,1
00:01:08,487,2,4,0
00:01:08,488,9,15,1
00:01:08,489,6,20,1
00:01:08,490,3,2,1
00:01:08,491,10,10,1
00:01:08,492,6,8,1
00:01:08,493,6,8,0
00:01:08,494,4,6,0
00:01:08,495,2,17,0
00:01:08,496,9,3,0
00:01:08,497,9,1,0
00:01:08,498,9,10,1
00:01:08,499,5,5,0
00:01:08,500,10,18,1
00:01:08,501,7,20,1
00:01:08,502,5,20,1
00:01:08,503,3,12,0
00:01:09,504,3,5,1
00:01:09,505,3,16,1
00:01:09,506,7,8,0
00:01:09,507,1,13,0
00:01:09,508,4,13,0
00:01:09,509,1,9,1
00:01:09,510,7,5,0
00:01:09,511,9,16,0
00:01:09,512,9,17,0
00:01:09,513,8,12,0
00:01:09,514,9,8,1
00:01:09,515,2,1,1
00:01:09,516,3,10,1
00:01:09,517,5,10,0
00:01:09,518,7,5,1
00:01:09,519,10,7,1
00:01:09,520,5,12,1
00:01:09,521,1,4,1
00:01:10,522,9,9,1
00:01:10,523,3,14,1
00:01:10,524,9,20,0
00:01:10,525,4,11,1
00:01:10,526,7,4,0
00:01:10,527,9,9,0
00:01:10,528,9,16,1
00:01:10,529,9,12,0
00:01:10,530,10,17,1
00:01:10,531,7,17,0
00:01:10,532,2,13,0
00:01:10,533,6,4,1
00:01:10,534,7,12,0
00:01:10,535,6,17,0
00:01:10,536,4,15,1
00:01:10,537,3,17,0
00:01:10,538,8,18,0
00:01:10,539,7,10,0
00:01:10,540,6,12,0
00:01:10,541,3,20,1
00:01:10,542,2,15,0
00:01:10,543,9,15,0
00:01:13,544,6,5,0
00:01:14,545,1,18,1
00:01:14,546,2,3,1
00:01:14,547,7,15,0
00:01:14,548,5,18,1
00:01:14,549,10,9,0
00:01:14,550,1,18,0
00:01:14,551,4,15,0
00:01:14,552,1,3,1
00:01:14,553,6,10,0
00:01:14,554,3,12,1
00:01:14,555,2,8,1
00:01:14,556,9,9,1
00:01:14,557,5,8,1
00:01:14,558,7,8,1
00:01:14,559,4,16,1
00:01:14,560,5,4,0
00:01:15,561,9,5,1
00:01:15,562,8,3,1
00:01:15,563,9,4,1
00:01:15,564,5,3,1
00:01:15,565,5,15,1
00:01:15,566,3,19,0
00:01:15,567,3,3,1
00:01:16,568,10,9,1
00:01:17,569,3,6,0
00:01:17,570,4,14,1
00:01:17,571,10,9,0
00:01:17,572,7,15,1
00:01:18,573,4,13,0
00:01:18,574,6,11,1
00:01:18,575,5,6,0
00:01:18,576,2,6,1
00:01:18,577,7,12,1
00:01:18,578,8,13,1
00:01:18,579,6,4,0
00:01:18,580,7,15,0
00:01:18,581,6,10,1
00:01:18,582,7,2,1
00:01:19,583,4,2,0
00:01:20,584,2,5,0
00:01:20,585,9,5,0
00:01:20,586,8,13,0
00:01:20,587,1,6,1
00:01:20,588,5,16,0
00:01:21,589,7,7,1
00:01:21,590,5,1,0
00:01:21,591,9,9,0
00:01:21,592,5,13,0
00:01:21,593,5,6,1
00:01:21,594,4,11,1
00:01:21,595,6,11,0
00:01:22,596,8,14,0
00:01:22,597,9,19,1
00:01:22,598,5,8,0
00:01:22,599,1,7,0
00:01:22,600,1,10,0
00:01:22,601,2,19,1
00:01:22,602,7,19,0
00:01:22,603,7,3,1
00:01:22,604,8,10,0
00:01:23,605,7,11,1
00:01:23,606,10,17,0
00:01:23,607,8,1,0
00:01:23,608,9,17,0
00:01:23,609,2,8,0
00:01:23,610,9,17,1
00:01:23,611,6,18,0
00:01:25,612,1,13,0
00:01:25,613,3,9,0
00:01:25,614,10,9,0
00:01:25,615,3,19,1
00:01:25,616,7,10,1
00:01:25,617,2,17,1
00:01:26,618,4,14,0
00:01:26,619,7,11,1
00:01:26,620,7,18,1
00:01:26,621,3,17,1
00:01:26,622,6,12,0
00:01:26,623,4,5,1
00:01:27,624,1,19,1
00:01:27,625,5,6,0
00:01:28,626,5,4,1
00:01:29,627,8,3,0
00:01:29,628,8,6,1
00:01:29,629,2,4,1
00:01:29,630,10,12,1
00:01:29,631,2,4,0
00:01:29,632,9,17,0
00:01:29,633,9,7,0
00:01:29,634,4,15,1
00:01:29,635,3,19,0
00:01:31,636,4,11,0
00:01:31,637,3,16,0
00:01:32,638,3,4,1
00:01:33,639,5,4,0
00:01:33,640,3,2,0
00:01:33,641,8,13,1
00:01:33,642,1,19,0
00:01:33,643,8,17,1
00:01:33,644,7,17,1
00:01:33,645,3,3,0
00:01:34,646,9,1,1
00:01:34,647,7,20,1
00:01:34,648,4,4,0
00:01:34,649,7,19,1
00:01:35,650,7,9,1
00:01:35,651,3,4,0
00:01:35,652,4,10,0
00:01:35,653,4,6,1
00:01:35,654,9,8,1
00:01:35,655,4,9,1
00:01:35,656,1,1,1
00:01:35,657,5,14,1
00:01:35,658,7,5,0
00:01:35,659,6,16,1
00:01:35,660,7,19,0
00:01:35,661,7,18,0
00:01:35,662,8,6,0
00:01:35,663,8,17,0
00:01:35,664,6,3,1
00:01:35,665,4,10,1
00:01:35,666,5,15,0
00:01:36,667,6,19,0
00:01:36,668,9,13,1
00:01:36,669,6,6,1
00:01:36,670,6,1,0
00:01:36,671,8,7,0
00:01:37,672,10,16,1
00:01:38,673,10,9,1
00:01:38,674,9,17,1
00:01:38,675,8,12,1
00:01:38,676,9,7,1
00:01:38,677,1,6,0
00:01:38,678,7,18,1
00:01:38,679,3,2,1
00:01:38,680,9,13,0
00:01:38,681,6,1,1
00:01:38,682,2,9,1
00:01:38,683,7,20,0
00:01:38,684,8,12,0
00:01:38,685,7,12,0
00:01:39,686,5,8,1
00:01:39,687,6,2,0
00:01:40,688,3,13,0
00:01:40,689,1,11,0
00:01:40,690,3,18,1
00:01:40,691,10,12,0
00:01:40,692,1,3,0
00:01:40,693,7,10,0
00:01:40,694,10,17,1
00:01:40,695,2,12,0
00:01:40,696,9,3,0
00:01:40,697,4,18,0
00:01:40,698,7,4,1
00:01:40,699,1,20,0
00:01:41,700,4,11,1
00:01:41,701,2,20,0
00:01:41,702,9,1,0
00:01:41,703,2,1,1
00:01:41,704,5,12,1
00:01:43,705,4,12,0
00:01:43,706,4,17,1
00:01:44,707,4,6,0
00:01:44,708,10,13,0
00:01:44,709,6,2,0
00:01:44,710,8,17,0
00:01:44,711,5,7,0
00:01:44,712,9,16,0
00:01:44,713,4,20,1
00:01:44,714,7,15,1
00:01:45,715,8,13,1
00:01:45,716,7,15,0
00:01:45,717,5,10,0
00:01:45,718,5,8,1
00:01:45,719,4,12,1
00:01:45,720,9,2,1
00:01:45,721,5,2,0
00:01:46,722,8,2,1
00:01:46,723,4,18,0
00:01:47,724,8,20,0
00:01:49,725,1,5,1
00:01:49,726,8,19,1
00:01:49,727,5,3,1
00:01:49,728,10,11,0
00:01:50,729,4,11,0
00:01:51,730,5,10,1
00:01:51,731,7,20,1
00:01:51,732,2,1,0
00:01:51,733,3,17,0
00:01:51,734,8,9,1
00:01:51,735,6,14,0
00:01:51,736,5,20,0
00:01:51,737,8,7,1
00:01:51,738,3,17,1
00:01:51,739,5,20,1
00:01:51,740,9,9,0
00:01:51,741,6,15,1
00:01:51,742,3,13,1
00:01:51,743,3,10,1
00:01:51,744,5,13,0
00:01:51,745,2,14,1
00:01:51,746,3,16,1
00:01:51,747,10,15,0
00:01:51,748,6,15,0
00:01:53,749,9,3,0
00:01:54,750,5,5,0
00:01:55,751,5,8,1
00:01:55,752,2,7,0
00:01:55,753,1,6,1
00:01:56,754,4,4,1
00:01:56,755,8,2,0
00:01:56,756,6,2,1
00:01:58,757,9,17,0
00:01:58,758,4,7,0
00:01:59,759,5,4,1
00:01:59,760,1,5,0
00:01:59,761,1,3,1
00:01:59,762,1,11,1
00:01:59,763,3,10,0
00:01:59,764,1,15,1
00:01:59,765,3,20,0
00:01:59,766,10,4,1
00:01:59,767,9,3,1
00:01:59,768,5,18,0
00:01:59,769,1,11,0
00:01:59,770,9,3,0
00:01:59,771,8,15,1
00:01:59,772,7,3,0
00:01:59,773,3,18,0
00:02:00,774,1,16,0
00:02:00,775,9,7,1
00:02:00,776,3,14,0
00:02:00,777,3,16,0
00:02:00,778,3,16,1
00:02:00,779,4,20,0
00:02:00,780,7,17,0
00:02:00,781,9,5,0
00:02:00,782,8,15,1
00:02:00,783,2,20,1
00:02:00,784,8,3,1
00:02:01,785,5,10,1
00:02:01,786,4,17,1
00:02:01,787,7,5,1
00:02:01,788,3,17,1
00:02:01,789,9,4,1
00:02:01,790,1,17,1
00:02:01,791,6,5,1
00:02:01,792,1,5,1
00:02:01,793,4,5,0
00:02:01,794,5,9,1
00:02:01,795,7,18,0
00:02:03,796,3,4,0
00:02:03,797,10,4,0
00:02:03,798,6,7,0
00:02:03,799,8,16,0
00:02:03,800,2,8,1
00:02:03,801,4,6,0
00:02:03,802,7,15,1
00:02:04,803,2,5,0
00:02:04,804,9,17,1
00:02:05,805,6,2,0
00:02:05,806,9,3,1
00:02:05,807,3,15,1
00:02:05,808,9,4,0
00:02:05,809,9,18,1
00:02:05,810,4,8,1
00:02:06,811,8,7,1
00:02:06,812,3,16,1
00:02:06,813,2,14,1
00:02:06,814,6,2,1
00:02:06,815,8,9,0
00:02:06,816,9,15,1
00:02:06,817,4,10,1
00:02:06,818,5,18,1
00:02:06,819,8,8,1
00:02:06,820,6,6,0
00:02:06,821,10,15,1
00:02:06,822,10,13,1
00:02:06,823,9,5,0
00:02:07,824,5,6,1
00:02:08,825,3,5,1
00:02:08,826,5,5,1
00:02:08,827,8,2,1
00:02:08,828,7,6,0
00:02:08,829,7,15,0
00:02:08,830,3,16,0
00:02:08,831,10,4,1
00:02:08,832,7,13,0
00:02:08,833,7,2,1
00:02:08,834,9,20,1
00:02:08,835,7,17,0
00:02:08,836,2,10,1
00:02:08,837,7,2,0
00:02:08,838,8,15,1
00:02:08,839,5,20,0
00:02:08,840,8,11,1
00:02:08,841,1,16,1
00:02:08,842,7,14,1
00:02:08,843,10,7,0
00:02:08,844,10,14,1
00:02:09,845,3,3,1
00:02:09,846,6,14,1
00:02:09,847,2,8,0
00:02:09,848,9,6,1
00:02:09,849,1,12,1
00:02:09,850,4,16,0
00:02:09,851,7,19,1
00:02:09,852,3,7,0
00:02:09,853,1,18,1
00:02:09,854,3,19,0
00:02:09,855,6,4,0
00:02:09,856,10,10,0
00:02:10,857,5,5,0
00:02:10,858,8,12,0
00:02:10,859,1,13,1
00:02:10,860,10,18,0
00:02:10,861,3,20,0
00:02:10,862,9,11,0
00:02:10,863,7,20,0
00:02:10,864,10,11,1
00:02:10,865,5,5,1
00:02:10,866,1,13,0
00:02:10,867,6,5,0
00:02:10,868,9,9,1
00:02:10,869,2,7,0
00:02:10,870,9,19,0
00:02:11,871,5,12,0
00:02:12,872,4,20,0
00:02:12,873,5,18,0
00:02:12,874,10,20,0
00:02:12,875,10,17,0
00:02:12,876,9,18,0
00:02:12,877,10,11,0
00:02:12,878,10,8,1
00:02:12,879,1,5,0
00:02:12,880,8,3,1
00:02:13,881,7,17,1
00:02:13,882,5,17,1
00:02:13,883,1,12,0
00:02:13,884,9,6,0
00:02:13,885,2,19,1
00:02:13,886,8,19,0
00:02:13,887,8,1,0
00:02:13,888,3,13,0
00:02:13,889,9,16,1
00:02:13,890,8,6,1
00:02:13,891,3,17,0
00:02:13,892,1,6,0
00:02:13,893,4,11,1
00:02:13,894,3,5,0
00:02:13,895,2,6,0
00:02:13,896,8,9,0
00:02:13,897,10,15,0
00:02:13,898,9,10,1
00:02:13,899,4,7,1
00:02:13,900,10,5,0
00:02:13,901,6,17,0
00:02:13,902,9,19,1
00:02:15,903,6,20,1
00:02:15,904,9,4,1
00:02:16,905,9,16,0
00:02:16,906,10,19,0
00:02:16,907,8,8,0
00:02:17,908,3,12,1
00:02:17,909,2,6,1
00:02:17,910,5,12,1
00:02:17,911,9,10,0
00:02:17,912,4,10,1
00:02:17,913,6,15,0
00:02:17,914,1,1,0
00:02:17,915,10,10,1
00:02:17,916,3,17,0
00:02:17,917,9,6,1
00:02:17,918,8,13,0
00:02:17,919,5,19,1
00:02:17,920,5,4,0
00:02:17,921,10,2,1
00:02:17,922,7,2,1
00:02:17,923,1,3,0
00:02:18,924,7,5,1
00:02:18,925,9,8,0
00:02:19,926,8,9,1
00:02:19,927,2,16,1
00:02:19,928,7,3,1
00:02:19,929,4,14,1
00:02:19,930,8,2,0
00:02:19,931,4,17,0
00:02:19,932,10,10,0
00:02:19,933,1,20,0
00:02:19,934,8,9,0
00:02:19,935,6,13,0
00:02:20,936,9,18,0
00:02:20,937,8,16,0
00:02:20,938,8,10,1
00:02:20,939,8,18,1
00:02:20,940,9,19,0
00:02:20,941,10,10,1
00:02:20,942,10,17,1
00:02:20,943,7,9,1
00:02:20,944,8,3,0
00:02:20,945,10,11,1
00:02:20,946,9,16,1
00:02:20,947,4,3,1
00:02:20,948,9,20,0
00:02:22,949,2,13,0
00:02:22,950,10,1,1
00:02:22,951,4,16,1
00:02:23,952,3,20,0
00:02:23,953,2,19,0
00:02:24,954,9,13,1
00:02:25,955,8,2,1
00:02:25,956,5,10,1
00:02:25,957,8,19,1
00:02:25,958,9,7,0
00:02:25,959,3,7,1
00:02:26,960,6,7,0
00:02:27,961,5,9,0
00:02:27,962,10,6,0
00:02:27,963,2,1,1
00:02:27,964,3,4,0
00:02:30,965,10,17,0
00:02:30,966,6,3,1
00:02:30,967,3,20,1
00:02:30,968,5,6,0
00:02:30,969,8,5,1
00:02:30,970,7,16,0
00:02:30,971,6,2,0
00:02:30,972,10,10,1
00:02:30,973,9,20,0
00:02:30,974,2,12,1
00:02:30,975,6,11,1
00:02:30,976,10,10,1
00:02:30,977,3,7,0
00:02:30,978,1,6,1
00:02:30,979,10,12,1
00:02:30,980,7,5,0
00:02:30,981,9,16,1
00:02:30,982,8,5,0
00:02:30,983,7,20,0
00:02:30,984,3,15,0
00:02:31,985,9,12,0
00:02:31,986,6,7,1
00:02:31,987,5,3,0
00:02:31,988,4,8,0
00:02:31,989,7,13,1
00:02:31,990,3,8,0
00:02:31,991,5,8,0
00:02:31,992,6,14,0
00:02:31,993,8,3,0
00:02:31,994,1,10,1
00:02:32,995,1,16,0
00:02:32,996,1,16,1
00:02:33,997,7,6,1
00:02:33,998,6,7,0
00:02:33,999,7,4,1
